index,geometry,인구수,건물수,공시지가,교통혼잡도,주차구획수,불법주정차,행정동명,value
1035,"POLYGON ((127.14718741614487 35.81532592878336, 127.14808573142899 35.81532592878336, 127.14808573142899 35.81459747500137, 127.14718741614487 35.81459747500137, 127.14718741614487 35.81532592878336))",0.050332383665717004,0.3648648648648649,0.2607895462715351,0.4283166107082237,,,풍남동,0.2619629177921995
1036,"POLYGON ((127.14718741614487 35.81459747500137, 127.14808573142899 35.81459747500137, 127.14808573142899 35.81386901453613, 127.14718741614487 35.81386901453613, 127.14718741614487 35.81459747500137))",0.050332383665717004,0.3648648648648649,0.3514641957027416,0.4283166107082237,,,풍남동,0.2742946701148436
1037,"POLYGON ((127.14718741614487 35.81386901453613, 127.14808573142899 35.81386901453613, 127.14808573142899 35.8131405473877, 127.14718741614487 35.8131405473877, 127.14718741614487 35.81386901453613))",0.042735042735042736,0.3783783783783784,0.3514641957027416,0.4283166107082237,,0.15411355735805332,풍남동,0.30434592359966217
1038,"POLYGON ((127.14718741614487 35.8131405473877, 127.14808573142899 35.8131405473877, 127.14808573142899 35.812412073556125, 127.14718741614487 35.812412073556125, 127.14718741614487 35.8131405473877))",0.04368471035137702,0.44594594594594594,0.25042114981545793,0.4283166107082237,,,풍남동,0.27512857111659494
1039,"POLYGON ((127.14718741614487 35.818239677077614, 127.14808573142899 35.818239677077614, 127.14808573142899 35.817511250029206, 127.14718741614487 35.817511250029206, 127.14718741614487 35.818239677077614))",0.0446343779677113,0.28378378378378377,0.4822060008634709,0.4283166107082237,,,풍남동,0.27580844234958946
1040,"POLYGON ((127.14718741614487 35.817511250029206, 127.14808573142899 35.817511250029206, 127.14808573142899 35.816782816297334, 127.14718741614487 35.816782816297334, 127.14718741614487 35.817511250029206))",0.0446343779677113,0.35135135135135137,0.4822060008634709,0.4283166107082237,,,풍남동,0.28871384775499487
1041,"POLYGON ((127.14718741614487 35.816782816297334, 127.14808573142899 35.816782816297334, 127.14808573142899 35.816054375882025, 127.14718741614487 35.816054375882025, 127.14718741614487 35.816782816297334))",0.0389363722697056,0.35135135135135137,0.3862209676926054,0.4283166107082237,,,풍남동,0.27487925646313044
1042,"POLYGON ((127.14718741614487 35.816054375882025, 127.14808573142899 35.816054375882025, 127.14808573142899 35.81532592878336, 127.14718741614487 35.81532592878336, 127.14718741614487 35.816054375882025))",0.018993352326685663,0.2972972972972973,0.2607895462715351,0.4283166107082237,,,풍남동,0.2447640650933468
1043,"POLYGON ((127.14718741614487 35.812412073556125, 127.14808573142899 35.812412073556125, 127.14808573142899 35.81168359304146, 127.14718741614487 35.81168359304146, 127.14718741614487 35.812412073556125))",0.04368471035137702,0.44594594594594594,0.2124249999880489,0.4283166107082237,,,풍남동,0.2699610947400673
1044,"POLYGON ((127.14718741614487 35.81168359304146, 127.14808573142899 35.81168359304146, 127.14808573142899 35.810955105843775, 127.14718741614487 35.810955105843775, 127.14718741614487 35.81168359304146))",0.04368471035137702,0.44594594594594594,0.29404470233275987,0.7249574157016689,,,완산동,0.3848856560066538
1045,"POLYGON ((127.14808573142899 35.81168359304146, 127.14898404671312 35.81168359304146, 127.14898404671312 35.810955105843775, 127.14808573142899 35.810955105843775, 127.14808573142899 35.81168359304146))",0.04368471035137702,0.44594594594594594,0.29404470233275987,0.7249574157016689,,,서서학동,0.3848856560066538
1046,"POLYGON ((127.14808573142899 35.820424918121375, 127.14898404671312 35.820424918121375, 127.14898404671312 35.81969651112375, 127.14808573142899 35.81969651112375, 127.14808573142899 35.820424918121375))",0.009496676163342831,0.1891891891891892,0.3602283756167833,0.4283166107082237,,,풍남동,0.23633805260127394
1047,"POLYGON ((127.14808573142899 35.81969651112375, 127.14898404671312 35.81969651112375, 127.14898404671312 35.818968097442486, 127.14808573142899 35.818968097442486, 127.14808573142899 35.81969651112375))",0.0,0.06756756756756757,0.3602283756167833,0.4283166107082237,,,풍남동,0.21180727823716622
1048,"POLYGON ((127.14808573142899 35.818968097442486, 127.14898404671312 35.818968097442486, 127.14898404671312 35.818239677077614, 127.14808573142899 35.818239677077614, 127.14808573142899 35.818968097442486))",0.030389363722697058,0.28378378378378377,0.3602283756167833,0.4283166107082237,,,풍남동,0.257267918364473
1049,"POLYGON ((127.14808573142899 35.818239677077614, 127.14898404671312 35.818239677077614, 127.14898404671312 35.817511250029206, 127.14808573142899 35.817511250029206, 127.14808573142899 35.818239677077614))",0.0446343779677113,0.28378378378378377,0.27827276443354226,0.4283166107082237,,,풍남동,0.2480735221951192
1050,"POLYGON ((127.14808573142899 35.82333847927426, 127.14898404671312 35.82333847927426, 127.14898404671312 35.8226100990118, 127.14808573142899 35.8226100990118, 127.14808573142899 35.82333847927426))",0.04938271604938272,0.3918918918918919,0.19494035379442598,0.4283166107082237,,,노송동,0.258039485314037
